window_index,timestamp,prediction,actual
0,2018-03-09T23:00:00+00:00,13.633473514751,14.053000450134276
0,2018-03-10T00:00:00+00:00,14.103494785029891,13.61299991607666
0,2018-03-10T01:00:00+00:00,12.164984657132404,13.173999786376951
0,2018-03-10T02:00:00+00:00,13.409087839839746,12.95400047302246
0,2018-03-10T03:00:00+00:00,12.554500375385448,12.51449966430664
0,2018-03-10T04:00:00+00:00,11.83282278956867,12.074999809265137
0,2018-03-10T05:00:00+00:00,12.194604316601708,11.416000366210938
0,2018-03-10T06:00:00+00:00,12.828568886327918,10.756999969482422
0,2018-03-10T07:00:00+00:00,12.861457868897121,10.317500114440918
0,2018-03-10T08:00:00+00:00,13.943398547691809,10.97700023651123
0,2018-03-10T09:00:00+00:00,13.735752350806392,13.173999786376951
0,2018-03-10T10:00:00+00:00,14.776140680663627,17.12849998474121
0,2018-03-10T11:00:00+00:00,17.616763763616465,21.083999633789062
0,2018-03-10T12:00:00+00:00,17.791640603892255,23.94050025939941
0,2018-03-10T13:00:00+00:00,19.068914162050994,25.697999954223643
0,2018-03-10T14:00:00+00:00,18.801319046784915,28.55500030517578
0,2018-03-10T15:00:00+00:00,20.651789905974795,30.53199958801269
0,2018-03-10T16:00:00+00:00,19.224896897642594,29.653499603271484
0,2018-03-10T17:00:00+00:00,19.603764546107072,28.114999771118164
0,2018-03-10T18:00:00+00:00,18.56169329650029,25.69849967956543
0,2018-03-10T19:00:00+00:00,16.87465596704361,23.72100067138672
0,2018-03-10T20:00:00+00:00,16.012152798468435,21.74300003051757
0,2018-03-10T21:00:00+00:00,14.854800186631401,19.98550033569336
0,2018-03-10T22:00:00+00:00,14.078540537984225,18.886999130249023
0,2018-03-10T23:00:00+00:00,13.407298887989656,17.568000793457028
0,2018-03-11T00:00:00+00:00,13.74862981347805,16.909000396728516
0,2018-03-11T01:00:00+00:00,13.49295379382108,16.68899917602539
0,2018-03-11T02:00:00+00:00,12.275414371070124,16.68899917602539
0,2018-03-11T03:00:00+00:00,11.793313597645412,16.030500411987305
0,2018-03-11T04:00:00+00:00,10.834197513464066,14.932000160217283
0,2018-03-11T05:00:00+00:00,11.282170903760733,14.272500038146973
0,2018-03-11T06:00:00+00:00,11.63979814747016,13.61299991607666
0,2018-03-11T07:00:00+00:00,12.547267082988544,13.173999786376951
0,2018-03-11T08:00:00+00:00,12.64394117096041,14.053000450134276
0,2018-03-11T09:00:00+00:00,13.746575781376619,16.68899917602539
0,2018-03-11T10:00:00+00:00,14.038820641245799,20.424999237060547
0,2018-03-11T11:00:00+00:00,15.86647828618932,24.819499969482425
0,2018-03-11T12:00:00+00:00,17.74381604839225,28.99399948120117
0,2018-03-11T13:00:00+00:00,18.281491236357514,30.97200012207031
0,2018-03-11T14:00:00+00:00,17.064110861757364,32.949501037597656
0,2018-03-11T15:00:00+00:00,18.342315599260566,34.04800033569336
0,2018-03-11T16:00:00+00:00,17.502031593291562,32.94900131225586
0,2018-03-11T17:00:00+00:00,18.62979377245623,31.631000518798828
0,2018-03-11T18:00:00+00:00,17.72819874343043,30.09250068664551
0,2018-03-11T19:00:00+00:00,17.82407827034122,27.23600006103516
0,2018-03-11T20:00:00+00:00,17.53604206923183,25.25900077819824
0,2018-03-11T21:00:00+00:00,16.234968382660192,23.72100067138672
0,2018-03-11T22:00:00+00:00,15.107414869231835,22.84199905395508
0,2018-03-11T23:00:00+00:00,13.808986547630013,22.84199905395508
0,2018-03-12T00:00:00+00:00,13.480297911051828,22.402000427246094
0,2018-03-12T01:00:00+00:00,12.221817863020359,21.96299934387207
0,2018-03-12T02:00:00+00:00,12.670556587581164,20.645000457763672
0,2018-03-12T03:00:00+00:00,12.432926415804086,19.326000213623047
0,2018-03-12T04:00:00+00:00,14.156365381006745,18.227500915527344
0,2018-03-12T05:00:00+00:00,12.284364567864188,17.348499298095707
0,2018-03-12T06:00:00+00:00,11.784224743489105,17.128999710083008
