window_index,timestamp,prediction,actual
0,2024-05-07T00:00:00,150.07013271852867,180.754974
0,2024-05-08T00:00:00,145.06989921856257,181.091904
0,2024-05-09T00:00:00,151.95682481524153,182.905411
0,2024-05-10T00:00:00,146.70750059506315,181.645142
0,2024-05-13T00:00:00,147.6368216035497,184.850342
0,2024-05-14T00:00:00,161.55394792360113,185.991516
0,2024-05-15T00:00:00,136.98169904820202,188.263977
0,2024-05-16T00:00:00,148.30075501310876,188.383041
0,2024-05-17T00:00:00,147.68350082734725,188.412827
0,2024-05-20T00:00:00,164.0420402536504,189.573853
0,2024-05-21T00:00:00,172.50315189493068,190.873779
0,2024-05-22T00:00:00,147.78863193376833,189.434906
0,2024-05-23T00:00:00,175.75266936429517,185.445786
0,2024-05-24T00:00:00,139.62476422422446,188.521973
0,2024-05-27T00:00:00,144.57494295399812,188.531891
0,2024-05-28T00:00:00,159.3153494283436,188.82959
0,2024-05-29T00:00:00,169.88876455241254,189.821899
0,2024-05-30T00:00:00,172.94634268843106,190.774551
0,2024-05-31T00:00:00,133.58971795465362,192.540894
0,2024-06-03T00:00:00,138.21286463964213,192.858429
0,2024-06-04T00:00:00,147.5909896187395,194.366776
0,2024-06-05T00:00:00,149.6860513471879,192.987427
0,2024-06-06T00:00:00,157.31251805316936,195.378937
0,2024-06-07T00:00:00,138.24314694339836,191.637863
1,2024-06-11T00:00:00,150.22037584241485,205.560181
1,2024-06-12T00:00:00,145.10629367960962,211.434753
1,2024-06-13T00:00:00,151.99127061210854,212.595764
1,2024-06-14T00:00:00,146.75951840023657,210.859222
1,2024-06-17T00:00:00,147.68629933273326,215.007141
1,2024-06-18T00:00:00,161.55243805126395,212.645401
1,2024-06-19T00:00:00,136.9787240959596,208.07077
1,2024-06-20T00:00:00,148.3224624899758,205.897598
1,2024-06-21T00:00:00,147.70949446718635,206.542572
1,2024-06-24T00:00:00,164.05058964542383,207.465469
1,2024-06-25T00:00:00,172.51650642729797,211.613373
1,2024-06-26T00:00:00,147.81120810496165,212.456863
1,2024-06-27T00:00:00,175.75457877656606,209.003555
1,2024-06-28T00:00:00,139.6017884673122,215.086548
1,2024-07-01T00:00:00,144.5631087946983,218.579498
1,2024-07-02T00:00:00,159.31228535720518,219.849701
1,2024-07-03T00:00:00,169.89629780558593,224.602905
1,2024-07-04T00:00:00,172.9481137833718,226.071548
1,2024-07-05T00:00:00,133.6216817438194,226.924957
1,2024-07-08T00:00:00,138.19007903170404,231.191956
1,2024-07-09T00:00:00,147.61744981311261,225.823486
1,2024-07-10T00:00:00,149.69182426659646,228.770691
1,2024-07-11T00:00:00,157.3062911885752,232.601044
1,2024-07-12T00:00:00,138.22197520414187,233.017853
2,2024-07-17T00:00:00,150.47565335506013,227.123459
2,2024-07-18T00:00:00,144.8981356882229,222.459503
2,2024-07-19T00:00:00,152.21981325199704,222.588501
2,2024-07-22T00:00:00,146.82237613087773,222.241196
2,2024-07-23T00:00:00,147.8897362129199,223.283127
2,2024-07-24T00:00:00,161.6069346864482,216.862793
2,2024-07-25T00:00:00,136.7165340785299,215.820831
2,2024-07-26T00:00:00,148.51960524994826,216.287216
2,2024-07-29T00:00:00,147.8937527581773,216.565079
2,2024-07-30T00:00:00,164.2213314351174,217.120773
2,2024-07-31T00:00:00,172.88946335421866,220.375626
2,2024-08-01T00:00:00,147.99303638874346,216.684174
2,2024-08-02T00:00:00,175.9047316680496,218.172638
2,2024-08-05T00:00:00,139.01026381422827,207.663956
2,2024-08-06T00:00:00,144.28806114551358,205.639572
2,2024-08-07T00:00:00,159.3801858361512,208.209702
2,2024-08-08T00:00:00,170.38434802879647,211.672913
2,2024-08-09T00:00:00,172.64338848915042,214.580429
2,2024-08-12T00:00:00,133.9225499534991,216.110397
2,2024-08-13T00:00:00,137.6033350232128,219.825989
2,2024-08-14T00:00:00,147.79298295928987,220.273041
2,2024-08-15T00:00:00,149.88357345132147,223.253464
2,2024-08-16T00:00:00,157.4197145862618,224.574783
2,2024-08-19T00:00:00,137.66701108405042,224.415833
3,2024-08-20T00:00:00,150.64379628726277,225.031769
3,2024-08-21T00:00:00,144.53365008399362,224.922485
3,2024-08-22T00:00:00,152.5042284225196,223.064713
3,2024-08-23T00:00:00,146.796910131525,225.359634
3,2024-08-26T00:00:00,148.05746634344416,225.697403
3,2024-08-27T00:00:00,161.68303408761278,226.54187
3,2024-08-28T00:00:00,136.3473085369782,225.011932
3,2024-08-29T00:00:00,148.72824312629174,228.290375
3,2024-08-30T00:00:00,148.06928327896878,227.505524
3,2024-09-02T00:00:00,164.39986088282603,221.316193
3,2024-09-03T00:00:00,173.3149534670262,219.408707
3,2024-09-04T00:00:00,148.17387807291212,220.928757
3,2024-09-05T00:00:00,176.07122417506977,219.378906
3,2024-09-06T00:00:00,138.23281681709798,219.468353
3,2024-09-09T00:00:00,143.8978877691515,218.673553
3,2024-09-10T00:00:00,159.45937967501948,221.206924
3,2024-09-11T00:00:00,170.9949374905533,221.316193
3,2024-09-12T00:00:00,172.2593133319977,221.047958
3,2024-09-13T00:00:00,134.24214288423286,214.908279
3,2024-09-16T00:00:00,136.82763614622388,215.375214
3,2024-09-17T00:00:00,147.96420564034884,219.249771
3,2024-09-18T00:00:00,150.13527610474364,227.376358
3,2024-09-19T00:00:00,157.56808889767927,226.710754
3,2024-09-20T00:00:00,136.93074905353552,224.992035
4,2024-09-24T00:00:00,150.64968536621643,225.886169
4,2024-09-25T00:00:00,144.27218970147715,224.892685
4,2024-09-26T00:00:00,152.64936337156118,226.035217
4,2024-09-27T00:00:00,146.72925106413948,226.303436
4,2024-09-30T00:00:00,148.10405690652902,231.479431
4,2024-10-01T00:00:00,161.7237778605492,224.733765
4,2024-10-02T00:00:00,136.10839591065422,225.300018
4,2024-10-03T00:00:00,148.825677097302,224.19725
4,2024-10-04T00:00:00,148.135722486357,225.319901
4,2024-10-07T00:00:00,164.4911381694375,220.24324
4,2024-10-08T00:00:00,173.52850812765007,224.296616
4,2024-10-09T00:00:00,148.24531546295697,228.041992
4,2024-10-10T00:00:00,176.1511668136803,227.545273
4,2024-10-11T00:00:00,137.76574401775866,226.064987
4,2024-10-14T00:00:00,143.65880931978,229.790527
4,2024-10-15T00:00:00,159.50105659164296,232.323883
4,2024-10-16T00:00:00,171.3459358452027,230.267395
4,2024-10-17T00:00:00,172.0299438253157,230.634964
4,2024-10-18T00:00:00,134.39442356547937,233.46637
4,2024-10-21T00:00:00,136.36129606402136,234.936707
4,2024-10-22T00:00:00,148.01812786382743,234.32077
4,2024-10-23T00:00:00,150.27373393003228,229.254044
4,2024-10-24T00:00:00,157.6588040350251,229.065308
4,2024-10-25T00:00:00,136.48385564572789,229.899826
5,2024-10-28T00:00:00,150.7195942300636,231.876831
5,2024-10-29T00:00:00,144.25426441331024,232.145065
5,2024-10-30T00:00:00,152.72397097455467,228.598373
5,2024-10-31T00:00:00,146.74025433976811,224.435699
5,2024-11-01T00:00:00,148.12186818096768,221.455276
5,2024-11-04T00:00:00,161.73379980424284,220.561127
5,2024-11-05T00:00:00,136.0546825681501,221.991745
