window_index,timestamp,prediction,actual
0,2020-11-07T03:30:00,450.71403820106707,458.1
0,2020-11-07T04:30:00,454.1855709440416,451.2
0,2020-11-07T05:30:00,451.77576942290364,447.6
0,2020-11-07T06:30:00,448.6699297066589,450.1
0,2020-11-07T07:30:00,444.3516118365168,452.5
0,2020-11-07T08:30:00,442.94631733924876,453.7
0,2020-11-07T09:30:00,440.8522153269428,453.8
0,2020-11-07T10:30:00,438.6062659615334,454.9
0,2020-11-07T11:30:00,434.97953391999,454.7
0,2020-11-07T12:30:00,436.0928904773907,454.1
0,2020-11-07T13:30:00,434.17953780478064,456.0
0,2020-11-07T14:30:00,429.74664329703455,456.2
0,2020-11-07T15:30:00,425.02753257809496,456.2
0,2020-11-07T16:30:00,428.21116238634465,456.6
0,2020-11-07T17:30:00,426.8331484248442,456.0
0,2020-11-07T18:30:00,424.46229935129486,457.3
0,2020-11-07T19:30:00,425.1888333389075,460.8
0,2020-11-07T20:30:00,423.9339701609657,463.5
0,2020-11-07T21:30:00,421.280040653842,460.6
0,2020-11-07T22:30:00,424.74247207776637,459.5
0,2020-11-07T23:30:00,420.6223709075779,460.0
0,2020-11-08T00:30:00,415.04197338583765,458.1
0,2020-11-08T01:30:00,421.1682914763074,462.2
0,2020-11-08T02:30:00,420.0994247957622,462.4
0,2020-11-08T03:30:00,418.72008886997344,462.9
0,2020-11-08T04:30:00,411.1259135754955,462.3
0,2020-11-08T05:30:00,422.9590554785502,462.6
0,2020-11-08T06:30:00,419.7272475015619,463.2
0,2020-11-08T07:30:00,417.8357811514501,464.0
0,2020-11-08T08:30:00,415.2979214910843,462.3
0,2020-11-08T09:30:00,413.2573550009049,458.6
0,2020-11-08T10:30:00,410.00852286533706,457.8
0,2020-11-08T11:30:00,414.04794750764086,461.3
0,2020-11-08T12:30:00,408.35856645134277,463.4
0,2020-11-08T13:30:00,407.2119366709766,462.2
0,2020-11-08T14:30:00,411.8099878286916,460.6
0,2020-11-08T15:30:00,410.2648166855547,459.2
0,2020-11-08T16:30:00,408.9872035120185,459.0
0,2020-11-08T17:30:00,410.8051071531322,458.9
0,2020-11-08T18:30:00,412.5295666254532,461.0
0,2020-11-08T19:30:00,411.8609147846902,465.1
0,2020-11-08T20:30:00,413.0910415265956,466.1
0,2020-11-08T21:30:00,411.3855338425875,466.2
0,2020-11-08T22:30:00,411.5582602566572,466.4
0,2020-11-08T23:30:00,420.6894593473483,467.5
0,2020-11-09T00:30:00,412.8115329307164,469.7
0,2020-11-09T01:30:00,416.01925017231986,465.4
0,2020-11-09T02:30:00,419.70150970541397,460.5
